% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 37.33 us, time offset -23.51 us, Normal acquisition mode, 100 averages
% Edge trigger: Channel A, level 1.000 V, Auto mode, Both edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2023-09-28 T 11:12:21 -0400
% Time (s), Channel A (Input 1) (V)
2.776000000000e-05, 4.567660e-03
2.780000000000e-05, 3.932584e-03
2.784000000000e-05, 1.196874e-03
2.788000000000e-05, -2.821202e-03
2.792000000000e-05, -4.494382e-03
2.796000000000e-05, 0.000000e+00
2.800000000000e-05, 8.549097e-03
2.804000000000e-05, 1.595017e-02
2.808000000000e-05, 1.515633e-02
2.812000000000e-05, 5.764534e-03
2.816000000000e-05, -6.118711e-03
2.820000000000e-05, -1.259160e-02
2.824000000000e-05, -9.037616e-03
2.828000000000e-05, 3.786029e-04
2.832000000000e-05, 9.318515e-03
2.836000000000e-05, 1.309233e-02
2.840000000000e-05, 1.013679e-02
2.844000000000e-05, 4.494382e-03
2.848000000000e-05, -9.526136e-04
2.852000000000e-05, -3.248657e-03
2.856000000000e-05, -1.172448e-03
2.860000000000e-05, 3.138740e-03
2.864000000000e-05, 6.436248e-03
2.868000000000e-05, 6.924768e-03
2.872000000000e-05, 4.140205e-03
2.876000000000e-05, 3.419639e-04
2.880000000000e-05, -1.526624e-03
2.884000000000e-05, -1.465559e-04
2.888000000000e-05, 3.175379e-03
2.892000000000e-05, 5.727895e-03
2.896000000000e-05, 6.619443e-03
2.900000000000e-05, 5.312653e-03
2.904000000000e-05, 2.247191e-03
2.908000000000e-05, -2.686859e-04
2.912000000000e-05, -1.013679e-03
2.916000000000e-05, 3.663899e-04
2.920000000000e-05, 3.138740e-03
2.924000000000e-05, 5.446996e-03
2.928000000000e-05, 6.033220e-03
2.932000000000e-05, 4.787494e-03
2.936000000000e-05, 2.699072e-03
2.940000000000e-05, 9.892526e-04
2.944000000000e-05, 5.862238e-04
2.948000000000e-05, 1.416707e-03
2.952000000000e-05, 2.967758e-03
2.956000000000e-05, 4.103566e-03
2.960000000000e-05, 4.469956e-03
2.964000000000e-05, 4.091353e-03
2.968000000000e-05, 2.808989e-03
2.972000000000e-05, 1.392281e-03
2.976000000000e-05, 1.355642e-03
2.980000000000e-05, 2.063996e-03
2.984000000000e-05, 3.517343e-03
2.988000000000e-05, 4.384465e-03
2.992000000000e-05, 4.250122e-03
2.996000000000e-05, 3.212018e-03
3.000000000000e-05, 1.893014e-03
3.004000000000e-05, 1.709819e-03
3.008000000000e-05, 2.210552e-03
3.012000000000e-05, 3.028823e-03
3.016000000000e-05, 3.529556e-03
3.020000000000e-05, 3.297509e-03
3.024000000000e-05, 2.857841e-03
3.028000000000e-05, 2.564729e-03
3.032000000000e-05, 2.906693e-03
3.036000000000e-05, 3.138740e-03
3.040000000000e-05, 3.358574e-03
3.044000000000e-05, 3.089888e-03
3.048000000000e-05, 2.870054e-03
3.052000000000e-05, 2.320469e-03
3.056000000000e-05, 2.088422e-03
3.060000000000e-05, 2.210552e-03
3.064000000000e-05, 2.662433e-03
